tau,mag_triple,mag_bin_q4,mag_bin_q2
1.5913518270e+00,1.1142349799e+00,1.1142175018e+00,1.1142175271e+00
1.5914318286e+00,1.1142198661e+00,1.1142023883e+00,1.1142024136e+00
1.5915118302e+00,1.1142047548e+00,1.1141872772e+00,1.1141873025e+00
1.5915918318e+00,1.1141896459e+00,1.1141721686e+00,1.1141721938e+00
1.5916718334e+00,1.1141745393e+00,1.1141570623e+00,1.1141570876e+00
1.5917518350e+00,1.1141594352e+00,1.1141419584e+00,1.1141419837e+00
1.5918318366e+00,1.1141443335e+00,1.1141268569e+00,1.1141268822e+00
1.5919118382e+00,1.1141292342e+00,1.1141117578e+00,1.1141117831e+00
1.5919918398e+00,1.1141141372e+00,1.1140966611e+00,1.1140966864e+00
1.5920718414e+00,1.1140990427e+00,1.1140815668e+00,1.1140815921e+00
1.5921518430e+00,1.1140839506e+00,1.1140664750e+00,1.1140665003e+00
1.5922318446e+00,1.1140688609e+00,1.1140513855e+00,1.1140514108e+00
1.5923118462e+00,1.1140537735e+00,1.1140362984e+00,1.1140363237e+00
1.5923918478e+00,1.1140386886e+00,1.1140212137e+00,1.1140212390e+00
1.5924718494e+00,1.1140236060e+00,1.1140061314e+00,1.1140061567e+00
1.5925518510e+00,1.1140085259e+00,1.1139910515e+00,1.1139910768e+00
1.5926318526e+00,1.1139934482e+00,1.1139759740e+00,1.1139759993e+00
1.5927118542e+00,1.1139783728e+00,1.1139608989e+00,1.1139609242e+00
1.5927918558e+00,1.1139632998e+00,1.1139458261e+00,1.1139458515e+00
1.5928718574e+00,1.1139482293e+00,1.1139307558e+00,1.1139307811e+00
1.5929518590e+00,1.1139331611e+00,1.1139156879e+00,1.1139157132e+00
1.5930318606e+00,1.1139180953e+00,1.1139006224e+00,1.1139006477e+00
1.5931118622e+00,1.1139030319e+00,1.1138855592e+00,1.1138855845e+00
1.5931918638e+00,1.1138879710e+00,1.1138704985e+00,1.1138705238e+00
1.5932718654e+00,1.1138729124e+00,1.1138554401e+00,1.1138554654e+00
1.5933518670e+00,1.1138578562e+00,1.1138403841e+00,1.1138404095e+00
1.5934318686e+00,1.1138428023e+00,1.1138253306e+00,1.1138253559e+00
1.5935118702e+00,1.1138277509e+00,1.1138102794e+00,1.1138103047e+00
1.5935918718e+00,1.1138127019e+00,1.1137952306e+00,1.1137952559e+00
1.5936718734e+00,1.1137976552e+00,1.1137801842e+00,1.1137802095e+00
1.5937518750e+00,1.1137826110e+00,1.1137651402e+00,1.1137651655e+00
1.5938318766e+00,1.1137675691e+00,1.1137500985e+00,1.1137501239e+00
1.5939118782e+00,1.1137525296e+00,1.1137350593e+00,1.1137350847e+00
1.5939918798e+00,1.1137374925e+00,1.1137200225e+00,1.1137200478e+00
1.5940718814e+00,1.1137224578e+00,1.1137049880e+00,1.1137050134e+00
1.5941518830e+00,1.1137074255e+00,1.1136899559e+00,1.1136899813e+00
1.5942318846e+00,1.1136923956e+00,1.1136749262e+00,1.1136749516e+00
1.5943118862e+00,1.1136773681e+00,1.1136598989e+00,1.1136599243e+00
1.5943918878e+00,1.1136623429e+00,1.1136448740e+00,1.1136448994e+00
1.5944718894e+00,1.1136473201e+00,1.1136298515e+00,1.1136298769e+00
1.5945518910e+00,1.1136322997e+00,1.1136148313e+00,1.1136148567e+00
1.5946318926e+00,1.1136172817e+00,1.1135998136e+00,1.1135998390e+00
1.5947118942e+00,1.1136022661e+00,1.1135847982e+00,1.1135848236e+00
1.5947918958e+00,1.1135872529e+00,1.1135697852e+00,1.1135698106e+00
1.5948718974e+00,1.1135722420e+00,1.1135547746e+00,1.1135548000e+00
1.5949518990e+00,1.1135572336e+00,1.1135397664e+00,1.1135397918e+00
1.5950319006e+00,1.1135422275e+00,1.1135247605e+00,1.1135247859e+00
1.5951119022e+00,1.1135272238e+00,1.1135097571e+00,1.1135097825e+00
1.5951919038e+00,1.1135122225e+00,1.1134947560e+00,1.1134947814e+00
1.5952719054e+00,1.1134972235e+00,1.1134797573e+00,1.1134797827e+00
1.5953519070e+00,1.1134822270e+00,1.1134647610e+00,1.1134647864e+00
1.5954319086e+00,1.1134672328e+00,1.1134497670e+00,1.1134497924e+00
1.5955119102e+00,1.1134522410e+00,1.1134347755e+00,1.1134348009e+00
1.5955919118e+00,1.1134372516e+00,1.1134197863e+00,1.1134198117e+00
1.5956719134e+00,1.1134222645e+00,1.1134047995e+00,1.1134048249e+00
1.5957519150e+00,1.1134072799e+00,1.1133898151e+00,1.1133898405e+00
1.5958319166e+00,1.1133922976e+00,1.1133748330e+00,1.1133748584e+00
1.5959119182e+00,1.1133773177e+00,1.1133598534e+00,1.1133598788e+00
1.5959919198e+00,1.1133623401e+00,1.1133448761e+00,1.1133449015e+00
1.5960719214e+00,1.1133473650e+00,1.1133299012e+00,1.1133299266e+00
1.5961519230e+00,1.1133323922e+00,1.1133149286e+00,1.1133149540e+00
1.5962319246e+00,1.1133174218e+00,1.1132999584e+00,1.1132999839e+00
1.5963119262e+00,1.1133024538e+00,1.1132849907e+00,1.1132850161e+00
1.5963919278e+00,1.1132874881e+00,1.1132700252e+00,1.1132700507e+00
1.5964719294e+00,1.1132725248e+00,1.1132550622e+00,1.1132550876e+00
1.5965519310e+00,1.1132575639e+00,1.1132401015e+00,1.1132401270e+00
1.5966319326e+00,1.1132426054e+00,1.1132251433e+00,1.1132251687e+00
1.5967119342e+00,1.1132276492e+00,1.1132101873e+00,1.1132102128e+00
1.5967919358e+00,1.1132126955e+00,1.1131952338e+00,1.1131952592e+00
1.5968719374e+00,1.1131977440e+00,1.1131802826e+00,1.1131803080e+00
1.5969519390e+00,1.1131827950e+00,1.1131653338e+00,1.1131653592e+00
1.5970319406e+00,1.1131678483e+00,1.1131503874e+00,1.1131504128e+00
1.5971119422e+00,1.1131529040e+00,1.1131354433e+00,1.1131354687e+00
1.5971919438e+00,1.1131379621e+00,1.1131205016e+00,1.1131205271e+00
1.5972719454e+00,1.1131230225e+00,1.1131055623e+00,1.1131055877e+00
1.5973519470e+00,1.1131080854e+00,1.1130906254e+00,1.1130906508e+00
1.5974319486e+00,1.1130931505e+00,1.1130756908e+00,1.1130757162e+00
1.5975119502e+00,1.1130782181e+00,1.1130607586e+00,1.1130607840e+00
1.5975919518e+00,1.1130632880e+00,1.1130458287e+00,1.1130458542e+00
1.5976719534e+00,1.1130483603e+00,1.1130309012e+00,1.1130309267e+00
1.5977519550e+00,1.1130334349e+00,1.1130159761e+00,1.1130160016e+00
1.5978319566e+00,1.1130185120e+00,1.1130010534e+00,1.1130010788e+00
1.5979119582e+00,1.1130035913e+00,1.1129861330e+00,1.1129861585e+00
1.5979919598e+00,1.1129886731e+00,1.1129712150e+00,1.1129712405e+00
1.5980719614e+00,1.1129737572e+00,1.1129562994e+00,1.1129563248e+00
1.5981519630e+00,1.1129588437e+00,1.1129413861e+00,1.1129414115e+00
1.5982319646e+00,1.1129439325e+00,1.1129264752e+00,1.1129265006e+00
1.5983119662e+00,1.1129290237e+00,1.1129115666e+00,1.1129115921e+00
1.5983919678e+00,1.1129141173e+00,1.1128966604e+00,1.1128966859e+00
1.5984719694e+00,1.1128992133e+00,1.1128817566e+00,1.1128817821e+00
1.5985519710e+00,1.1128843116e+00,1.1128668551e+00,1.1128668806e+00
1.5986319726e+00,1.1128694122e+00,1.1128519560e+00,1.1128519815e+00
1.5987119742e+00,1.1128545152e+00,1.1128370593e+00,1.1128370848e+00
1.5987919758e+00,1.1128396206e+00,1.1128221649e+00,1.1128221904e+00
1.5988719774e+00,1.1128247284e+00,1.1128072729e+00,1.1128072984e+00
1.5989519790e+00,1.1128098385e+00,1.1127923833e+00,1.1127924087e+00
1.5990319806e+00,1.1127949510e+00,1.1127774960e+00,1.1127775214e+00
1.5991119822e+00,1.1127800658e+00,1.1127626110e+00,1.1127626365e+00
1.5991919838e+00,1.1127651830e+00,1.1127477285e+00,1.1127477539e+00
1.5992719854e+00,1.1127503025e+00,1.1127328483e+00,1.1127328737e+00
1.5993519870e+00,1.1127354244e+00,1.1127179704e+00,1.1127179959e+00
1.5994319886e+00,1.1127205487e+00,1.1127030949e+00,1.1127031204e+00
1.5995119902e+00,1.1127056753e+00,1.1126882218e+00,1.1126882472e+00
1.5995919918e+00,1.1126908043e+00,1.1126733510e+00,1.1126733765e+00
1.5996719934e+00,1.1126759356e+00,1.1126584825e+00,1.1126585080e+00
1.5997519950e+00,1.1126610693e+00,1.1126436165e+00,1.1126436420e+00
1.5998319966e+00,1.1126462054e+00,1.1126287528e+00,1.1126287783e+00
1.5999119982e+00,1.1126313438e+00,1.1126138914e+00,1.1126139169e+00
1.5999919998e+00,1.1126164845e+00,1.1125990324e+00,1.1125990579e+00
1.6000720014e+00,1.1126016276e+00,1.1125841757e+00,1.1125842012e+00
1.6001520030e+00,1.1125867731e+00,1.1125693215e+00,1.1125693470e+00
1.6002320046e+00,1.1125719209e+00,1.1125544695e+00,1.1125544950e+00
1.6003120062e+00,1.1125570711e+00,1.1125396199e+00,1.1125396454e+00
1.6003920078e+00,1.1125422236e+00,1.1125247727e+00,1.1125247982e+00
1.6004720094e+00,1.1125273785e+00,1.1125099278e+00,1.1125099533e+00
1.6005520110e+00,1.1125125357e+00,1.1124950853e+00,1.1124951108e+00
1.6006320126e+00,1.1124976953e+00,1.1124802451e+00,1.1124802706e+00
1.6007120142e+00,1.1124828572e+00,1.1124654073e+00,1.1124654328e+00
1.6007920158e+00,1.1124680215e+00,1.1124505718e+00,1.1124505973e+00
1.6008720174e+00,1.1124531882e+00,1.1124357387e+00,1.1124357642e+00
1.6009520190e+00,1.1124383571e+00,1.1124209079e+00,1.1124209334e+00
1.6010320206e+00,1.1124235285e+00,1.1124060794e+00,1.1124061050e+00
1.6011120222e+00,1.1124087022e+00,1.1123912534e+00,1.1123912789e+00
1.6011920238e+00,1.1123938782e+00,1.1123764296e+00,1.1123764552e+00
1.6012720254e+00,1.1123790566e+00,1.1123616082e+00,1.1123616338e+00
1.6013520270e+00,1.1123642373e+00,1.1123467892e+00,1.1123468147e+00
1.6014320286e+00,1.1123494204e+00,1.1123319725e+00,1.1123319981e+00
1.6015120302e+00,1.1123346058e+00,1.1123171582e+00,1.1123171837e+00
1.6015920318e+00,1.1123197935e+00,1.1123023462e+00,1.1123023717e+00
1.6016720334e+00,1.1123049837e+00,1.1122875365e+00,1.1122875621e+00
1.6017520350e+00,1.1122901761e+00,1.1122727292e+00,1.1122727548e+00
1.6018320366e+00,1.1122753709e+00,1.1122579243e+00,1.1122579498e+00
1.6019120382e+00,1.1122605681e+00,1.1122431216e+00,1.1122431472e+00
1.6019920398e+00,1.1122457676e+00,1.1122283214e+00,1.1122283469e+00
1.6020720414e+00,1.1122309694e+00,1.1122135234e+00,1.1122135490e+00
1.6021520430e+00,1.1122161736e+00,1.1121987279e+00,1.1121987534e+00
1.6022320446e+00,1.1122013801e+00,1.1121839346e+00,1.1121839602e+00
1.6023120462e+00,1.1121865890e+00,1.1121691437e+00,1.1121691693e+00
1.6023920478e+00,1.1121718002e+00,1.1121543552e+00,1.1121543807e+00
1.6024720494e+00,1.1121570137e+00,1.1121395689e+00,1.1121395945e+00
1.6025520510e+00,1.1121422296e+00,1.1121247851e+00,1.1121248106e+00
1.6026320526e+00,1.1121274478e+00,1.1121100035e+00,1.1121100291e+00
1.6027120542e+00,1.1121126684e+00,1.1120952243e+00,1.1120952499e+00
1.6027920558e+00,1.1120978913e+00,1.1120804475e+00,1.1120804730e+00
1.6028720574e+00,1.1120831165e+00,1.1120656730e+00,1.1120656985e+00
1.6029520590e+00,1.1120683441e+00,1.1120509008e+00,1.1120509264e+00
1.6030320606e+00,1.1120535741e+00,1.1120361310e+00,1.1120361565e+00
1.6031120622e+00,1.1120388063e+00,1.1120213635e+00,1.1120213890e+00
1.6031920638e+00,1.1120240409e+00,1.1120065983e+00,1.1120066239e+00
1.6032720654e+00,1.1120092779e+00,1.1119918355e+00,1.1119918610e+00
1.6033520670e+00,1.1119945171e+00,1.1119770750e+00,1.1119771005e+00
1.6034320686e+00,1.1119797587e+00,1.1119623168e+00,1.1119623424e+00
1.6035120702e+00,1.1119650027e+00,1.1119475610e+00,1.1119475866e+00
1.6035920718e+00,1.1119502490e+00,1.1119328075e+00,1.1119328331e+00
1.6036720734e+00,1.1119354976e+00,1.1119180564e+00,1.1119180820e+00
1.6037520750e+00,1.1119207485e+00,1.1119033076e+00,1.1119033331e+00
1.6038320766e+00,1.1119060018e+00,1.1118885611e+00,1.1118885867e+00
1.6039120782e+00,1.1118912574e+00,1.1118738169e+00,1.1118738425e+00
1.6039920798e+00,1.1118765154e+00,1.1118590751e+00,1.1118591007e+00
1.6040720814e+00,1.1118617757e+00,1.1118443356e+00,1.1118443612e+00
1.6041520830e+00,1.1118470383e+00,1.1118295985e+00,1.1118296241e+00
1.6042320846e+00,1.1118323032e+00,1.1118148637e+00,1.1118148893e+00
1.6043120862e+00,1.1118175705e+00,1.1118001312e+00,1.1118001568e+00
1.6043920878e+00,1.1118028401e+00,1.1117854010e+00,1.1117854266e+00
1.6044720894e+00,1.1117881121e+00,1.1117706732e+00,1.1117706988e+00
1.6045520910e+00,1.1117733863e+00,1.1117559477e+00,1.1117559733e+00
1.6046320926e+00,1.1117586630e+00,1.1117412246e+00,1.1117412502e+00
1.6047120942e+00,1.1117439419e+00,1.1117265037e+00,1.1117265293e+00
1.6047920958e+00,1.1117292231e+00,1.1117117852e+00,1.1117118108e+00
1.6048720974e+00,1.1117145067e+00,1.1116970691e+00,1.1116970947e+00
1.6049520990e+00,1.1116997927e+00,1.1116823552e+00,1.1116823808e+00
1.6050321006e+00,1.1116850809e+00,1.1116676437e+00,1.1116676693e+00
1.6051121022e+00,1.1116703715e+00,1.1116529345e+00,1.1116529601e+00
1.6051921038e+00,1.1116556644e+00,1.1116382276e+00,1.1116382533e+00
1.6052721054e+00,1.1116409596e+00,1.1116235231e+00,1.1116235487e+00
1.6053521070e+00,1.1116262571e+00,1.1116088209e+00,1.1116088465e+00
1.6054321086e+00,1.1116115570e+00,1.1115941210e+00,1.1115941466e+00
1.6055121102e+00,1.1115968592e+00,1.1115794234e+00,1.1115794491e+00
1.6055921118e+00,1.1115821637e+00,1.1115647282e+00,1.1115647538e+00
1.6056721134e+00,1.1115674706e+00,1.1115500353e+00,1.1115500609e+00
1.6057521150e+00,1.1115527798e+00,1.1115353447e+00,1.1115353703e+00
1.6058321166e+00,1.1115380913e+00,1.1115206564e+00,1.1115206821e+00
1.6059121182e+00,1.1115234051e+00,1.1115059705e+00,1.1115059961e+00
1.6059921198e+00,1.1115087212e+00,1.1114912869e+00,1.1114913125e+00
1.6060721214e+00,1.1114940397e+00,1.1114766056e+00,1.1114766312e+00
1.6061521230e+00,1.1114793605e+00,1.1114619266e+00,1.1114619522e+00
1.6062321246e+00,1.1114646836e+00,1.1114472499e+00,1.1114472756e+00
1.6063121262e+00,1.1114500090e+00,1.1114325756e+00,1.1114326012e+00
1.6063921278e+00,1.1114353368e+00,1.1114179036e+00,1.1114179292e+00
1.6064721294e+00,1.1114206668e+00,1.1114032339e+00,1.1114032595e+00
1.6065521310e+00,1.1114059992e+00,1.1113885665e+00,1.1113885921e+00
1.6066321326e+00,1.1113913339e+00,1.1113739014e+00,1.1113739271e+00
1.6067121342e+00,1.1113766710e+00,1.1113592387e+00,1.1113592643e+00
1.6067921358e+00,1.1113620103e+00,1.1113445783e+00,1.1113446039e+00
1.6068721374e+00,1.1113473520e+00,1.1113299202e+00,1.1113299458e+00
1.6069521390e+00,1.1113326959e+00,1.1113152644e+00,1.1113152900e+00
1.6070321406e+00,1.1113180422e+00,1.1113006109e+00,1.1113006366e+00
1.6071121422e+00,1.1113033908e+00,1.1112859598e+00,1.1112859854e+00
1.6071921438e+00,1.1112887418e+00,1.1112713109e+00,1.1112713366e+00
1.6072721454e+00,1.1112740950e+00,1.1112566644e+00,1.1112566901e+00
1.6073521470e+00,1.1112594506e+00,1.1112420202e+00,1.1112420459e+00
1.6074321486e+00,1.1112448084e+00,1.1112273783e+00,1.1112274040e+00
1.6075121502e+00,1.1112301686e+00,1.1112127387e+00,1.1112127644e+00
1.6075921518e+00,1.1112155311e+00,1.1111981015e+00,1.1111981271e+00
1.6076721534e+00,1.1112008960e+00,1.1111834665e+00,1.1111834922e+00
1.6077521550e+00,1.1111862631e+00,1.1111688339e+00,1.1111688595e+00
1.6078321566e+00,1.1111716325e+00,1.1111542035e+00,1.1111542292e+00
1.6079121582e+00,1.1111570043e+00,1.1111395755e+00,1.1111396012e+00
1.6079921598e+00,1.1111423783e+00,1.1111249498e+00,1.1111249755e+00
1.6080721614e+00,1.1111277547e+00,1.1111103264e+00,1.1111103521e+00
1.6081521630e+00,1.1111131334e+00,1.1110957054e+00,1.1110957310e+00
1.6082321646e+00,1.1110985144e+00,1.1110810866e+00,1.1110811123e+00
1.6083121662e+00,1.1110838977e+00,1.1110664701e+00,1.1110664958e+00
1.6083921678e+00,1.1110692833e+00,1.1110518560e+00,1.1110518817e+00
1.6084721694e+00,1.1110546712e+00,1.1110372441e+00,1.1110372698e+00
1.6085521710e+00,1.1110400615e+00,1.1110226346e+00,1.1110226603e+00
1.6086321726e+00,1.1110254540e+00,1.1110080274e+00,1.1110080531e+00
1.6087121742e+00,1.1110108489e+00,1.1109934225e+00,1.1109934482e+00
1.6087921758e+00,1.1109962460e+00,1.1109788199e+00,1.1109788456e+00
1.6088721774e+00,1.1109816455e+00,1.1109642196e+00,1.1109642453e+00
1.6089521790e+00,1.1109670473e+00,1.1109496216e+00,1.1109496473e+00
1.6090321806e+00,1.1109524513e+00,1.1109350259e+00,1.1109350516e+00
1.6091121822e+00,1.1109378577e+00,1.1109204325e+00,1.1109204582e+00
1.6091921838e+00,1.1109232664e+00,1.1109058414e+00,1.1109058671e+00
1.6092721854e+00,1.1109086774e+00,1.1108912526e+00,1.1108912783e+00
1.6093521870e+00,1.1108940907e+00,1.1108766662e+00,1.1108766919e+00
1.6094321886e+00,1.1108795063e+00,1.1108620820e+00,1.1108621077e+00
1.6095121902e+00,1.1108649242e+00,1.1108475001e+00,1.1108475259e+00
1.6095921918e+00,1.1108503444e+00,1.1108329206e+00,1.1108329463e+00
1.6096721934e+00,1.1108357669e+00,1.1108183433e+00,1.1108183690e+00
1.6097521950e+00,1.1108211917e+00,1.1108037684e+00,1.1108037941e+00
1.6098321966e+00,1.1108066189e+00,1.1107891957e+00,1.1107892214e+00
1.6099121982e+00,1.1107920483e+00,1.1107746254e+00,1.1107746511e+00
1.6099921998e+00,1.1107774800e+00,1.1107600573e+00,1.1107600831e+00
1.6100722014e+00,1.1107629140e+00,1.1107454916e+00,1.1107455173e+00
1.6101522030e+00,1.1107483503e+00,1.1107309281e+00,1.1107309539e+00
1.6102322046e+00,1.1107337889e+00,1.1107163670e+00,1.1107163927e+00
1.6103122062e+00,1.1107192299e+00,1.1107018081e+00,1.1107018339e+00
1.6103922078e+00,1.1107046731e+00,1.1106872516e+00,1.1106872773e+00
1.6104722094e+00,1.1106901186e+00,1.1106726973e+00,1.1106727231e+00
1.6105522110e+00,1.1106755664e+00,1.1106581454e+00,1.1106581711e+00
1.6106322126e+00,1.1106610165e+00,1.1106435957e+00,1.1106436215e+00
1.6107122142e+00,1.1106464689e+00,1.1106290484e+00,1.1106290741e+00
1.6107922158e+00,1.1106319236e+00,1.1106145033e+00,1.1106145290e+00
1.6108722174e+00,1.1106173806e+00,1.1105999605e+00,1.1105999863e+00
1.6109522190e+00,1.1106028399e+00,1.1105854201e+00,1.1105854458e+00
1.6110322206e+00,1.1105883015e+00,1.1105708819e+00,1.1105709076e+00
1.6111122222e+00,1.1105737654e+00,1.1105563460e+00,1.1105563718e+00
1.6111922238e+00,1.1105592316e+00,1.1105418124e+00,1.1105418382e+00
1.6112722254e+00,1.1105447001e+00,1.1105272811e+00,1.1105273069e+00
1.6113522270e+00,1.1105301708e+00,1.1105127521e+00,1.1105127779e+00
1.6114322286e+00,1.1105156439e+00,1.1104982254e+00,1.1104982512e+00
1.6115122302e+00,1.1105011193e+00,1.1104837010e+00,1.1104837268e+00
1.6115922318e+00,1.1104865969e+00,1.1104691789e+00,1.1104692047e+00
1.6116722334e+00,1.1104720769e+00,1.1104546591e+00,1.1104546848e+00
1.6117522350e+00,1.1104575591e+00,1.1104401415e+00,1.1104401673e+00
1.6118322366e+00,1.1104430436e+00,1.1104256263e+00,1.1104256521e+00
1.6119122382e+00,1.1104285304e+00,1.1104111133e+00,1.1104111391e+00
1.6119922398e+00,1.1104140195e+00,1.1103966027e+00,1.1103966284e+00
1.6120722414e+00,1.1103995109e+00,1.1103820943e+00,1.1103821201e+00
1.6121522430e+00,1.1103850046e+00,1.1103675882e+00,1.1103676140e+00
1.6122322446e+00,1.1103705006e+00,1.1103530844e+00,1.1103531102e+00
1.6123122462e+00,1.1103559988e+00,1.1103385829e+00,1.1103386087e+00
1.6123922478e+00,1.1103414994e+00,1.1103240837e+00,1.1103241095e+00
1.6124722494e+00,1.1103270022e+00,1.1103095868e+00,1.1103096126e+00
1.6125522510e+00,1.1103125074e+00,1.1102950921e+00,1.1102951179e+00
1.6126322526e+00,1.1102980148e+00,1.1102805998e+00,1.1102806256e+00
1.6127122542e+00,1.1102835245e+00,1.1102661097e+00,1.1102661355e+00
1.6127922558e+00,1.1102690365e+00,1.1102516219e+00,1.1102516477e+00
1.6128722574e+00,1.1102545507e+00,1.1102371364e+00,1.1102371622e+00
1.6129522590e+00,1.1102400673e+00,1.1102226532e+00,1.1102226790e+00
1.6130322606e+00,1.1102255861e+00,1.1102081723e+00,1.1102081981e+00
1.6131122622e+00,1.1102111073e+00,1.1101936937e+00,1.1101937195e+00
1.6131922638e+00,1.1101966307e+00,1.1101792173e+00,1.1101792431e+00
1.6132722654e+00,1.1101821564e+00,1.1101647432e+00,1.1101647690e+00
1.6133522670e+00,1.1101676843e+00,1.1101502714e+00,1.1101502972e+00
1.6134322686e+00,1.1101532146e+00,1.1101358019e+00,1.1101358277e+00
1.6135122702e+00,1.1101387471e+00,1.1101213347e+00,1.1101213605e+00
1.6135922718e+00,1.1101242820e+00,1.1101068698e+00,1.1101068956e+00
1.6136722734e+00,1.1101098191e+00,1.1100924071e+00,1.1100924329e+00
1.6137522750e+00,1.1100953585e+00,1.1100779467e+00,1.1100779725e+00
1.6138322766e+00,1.1100809001e+00,1.1100634886e+00,1.1100635144e+00
1.6139122782e+00,1.1100664441e+00,1.1100490328e+00,1.1100490586e+00
1.6139922798e+00,1.1100519903e+00,1.1100345793e+00,1.1100346051e+00
1.6140722814e+00,1.1100375388e+00,1.1100201280e+00,1.1100201538e+00
1.6141522830e+00,1.1100230896e+00,1.1100056790e+00,1.1100057048e+00
1.6142322846e+00,1.1100086427e+00,1.1099912323e+00,1.1099912581e+00
1.6143122862e+00,1.1099941980e+00,1.1099767879e+00,1.1099768137e+00
1.6143922878e+00,1.1099797556e+00,1.1099623457e+00,1.1099623715e+00
1.6144722894e+00,1.1099653155e+00,1.1099479059e+00,1.1099479317e+00
1.6145522910e+00,1.1099508777e+00,1.1099334683e+00,1.1099334941e+00
1.6146322926e+00,1.1099364421e+00,1.1099190329e+00,1.1099190588e+00
1.6147122942e+00,1.1099220089e+00,1.1099045999e+00,1.1099046257e+00
1.6147922958e+00,1.1099075779e+00,1.1098901691e+00,1.1098901950e+00
1.6148722974e+00,1.1098931492e+00,1.1098757406e+00,1.1098757665e+00
1.6149522990e+00,1.1098787227e+00,1.1098613144e+00,1.1098613403e+00
1.6150323006e+00,1.1098642985e+00,1.1098468905e+00,1.1098469163e+00
1.6151123022e+00,1.1098498766e+00,1.1098324688e+00,1.1098324947e+00
1.6151923038e+00,1.1098354570e+00,1.1098180494e+00,1.1098180753e+00
1.6152723054e+00,1.1098210397e+00,1.1098036323e+00,1.1098036581e+00
1.6153523070e+00,1.1098066246e+00,1.1097892175e+00,1.1097892433e+00
1.6154323086e+00,1.1097922118e+00,1.1097748049e+00,1.1097748307e+00
1.6155123102e+00,1.1097778012e+00,1.1097603946e+00,1.1097604204e+00
1.6155923118e+00,1.1097633930e+00,1.1097459865e+00,1.1097460124e+00
1.6156723134e+00,1.1097489870e+00,1.1097315808e+00,1.1097316066e+00
1.6157523150e+00,1.1097345833e+00,1.1097171773e+00,1.1097172031e+00
1.6158323166e+00,1.1097201818e+00,1.1097027761e+00,1.1097028019e+00
1.6159123182e+00,1.1097057826e+00,1.1096883771e+00,1.1096884030e+00
1.6159923198e+00,1.1096913857e+00,1.1096739804e+00,1.1096740063e+00
1.6160723214e+00,1.1096769911e+00,1.1096595860e+00,1.1096596119e+00
1.6161523230e+00,1.1096625987e+00,1.1096451939e+00,1.1096452197e+00
1.6162323246e+00,1.1096482086e+00,1.1096308040e+00,1.1096308299e+00
1.6163123262e+00,1.1096338207e+00,1.1096164164e+00,1.1096164422e+00
1.6163923278e+00,1.1096194352e+00,1.1096020310e+00,1.1096020569e+00
1.6164723294e+00,1.1096050519e+00,1.1095876480e+00,1.1095876738e+00
1.6165523310e+00,1.1095906708e+00,1.1095732672e+00,1.1095732930e+00
1.6166323326e+00,1.1095762920e+00,1.1095588886e+00,1.1095589145e+00
1.6167123342e+00,1.1095619155e+00,1.1095445123e+00,1.1095445382e+00
1.6167923358e+00,1.1095475413e+00,1.1095301383e+00,1.1095301642e+00
1.6168723374e+00,1.1095331693e+00,1.1095157666e+00,1.1095157924e+00
1.6169523390e+00,1.1095187996e+00,1.1095013971e+00,1.1095014230e+00
1.6170323406e+00,1.1095044322e+00,1.1094870299e+00,1.1094870557e+00
1.6171123422e+00,1.1094900670e+00,1.1094726649e+00,1.1094726908e+00
1.6171923438e+00,1.1094757040e+00,1.1094583022e+00,1.1094583281e+00
1.6172723454e+00,1.1094613434e+00,1.1094439418e+00,1.1094439677e+00
1.6173523470e+00,1.1094469850e+00,1.1094295836e+00,1.1094296095e+00
1.6174323486e+00,1.1094326288e+00,1.1094152277e+00,1.1094152536e+00
1.6175123502e+00,1.1094182750e+00,1.1094008741e+00,1.1094009000e+00
1.6175923518e+00,1.1094039234e+00,1.1093865227e+00,1.1093865486e+00
1.6176723534e+00,1.1093895740e+00,1.1093721736e+00,1.1093721994e+00
1.6177523550e+00,1.1093752269e+00,1.1093578267e+00,1.1093578526e+00
1.6178323566e+00,1.1093608821e+00,1.1093434821e+00,1.1093435080e+00
1.6179123582e+00,1.1093465395e+00,1.1093291397e+00,1.1093291656e+00
1.6179923598e+00,1.1093321992e+00,1.1093147997e+00,1.1093148256e+00
1.6180723614e+00,1.1093178611e+00,1.1093004618e+00,1.1093004877e+00
1.6181523630e+00,1.1093035253e+00,1.1092861263e+00,1.1092861522e+00
1.6182323646e+00,1.1092891918e+00,1.1092717929e+00,1.1092718188e+00
1.6183123662e+00,1.1092748605e+00,1.1092574619e+00,1.1092574878e+00
1.6183923678e+00,1.1092605315e+00,1.1092431331e+00,1.1092431590e+00
1.6184723694e+00,1.1092462047e+00,1.1092288066e+00,1.1092288325e+00
1.6185523710e+00,1.1092318802e+00,1.1092144823e+00,1.1092145082e+00
1.6186323726e+00,1.1092175579e+00,1.1092001602e+00,1.1092001861e+00
1.6187123742e+00,1.1092032379e+00,1.1091858405e+00,1.1091858664e+00
1.6187923758e+00,1.1091889202e+00,1.1091715229e+00,1.1091715488e+00
1.6188723774e+00,1.1091746047e+00,1.1091572077e+00,1.1091572336e+00
1.6189523790e+00,1.1091602914e+00,1.1091428947e+00,1.1091429206e+00
1.6190323806e+00,1.1091459804e+00,1.1091285839e+00,1.1091286098e+00
1.6191123822e+00,1.1091316717e+00,1.1091142754e+00,1.1091143013e+00
1.6191923838e+00,1.1091173652e+00,1.1090999691e+00,1.1090999951e+00
